,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,无用1.5,无用2,手续费,无用3,无用4
594,159939,广发中证全指信息技术ETF,GFZZQZXXJSETF,-3.6784,,0,2016/4/1,1.1418,1.1418,2017/3/31,1.0998,1.0998,2015/1/8,,,,,,
595,165522,信诚中证TMT产业主题指数(LOF)A,XCZZTMTCYZTZSLOFA,-3.6906,,0,2016/4/1,0.857,1.532,2017/3/31,0.803,1.514,2014/11/28,1,0.10%,1,0.10%,1,1.00%
596,3865,创金合信量化多因子股票C,CJHXLHDYZGPC,-3.8065,,0,2017/1/6,1.261,1.261,2017/3/31,1.213,1.213,2017/1/6,1,0.00%,,,,
597,502056,广发中证医疗指数(LOF)A,GFZZYLZSLOFA,-4.0493,,0,2016/4/1,1.1084,0.7284,2017/3/31,1.0408,0.7003,2015/7/23,1,0.05%,1,0.05%,1,0.50%
598,540010,汇丰晋信科技先锋股票,HFJXKJXFGP,-4.0954,,0,2016/4/1,2.0413,2.0413,2017/3/31,1.9577,1.9577,2011/7/27,1,0.15%,1,0.15%,1,1.50%
599,217019,招商深证TMT50ETF联接A,ZSSZTMT50ETFLJA,-4.1551,,0,2016/4/1,1.444,1.444,2017/3/31,1.384,1.384,2011/6/27,1,0.15%,1,0.15%,1,1.50%
600,512000,华宝券商ETF,HBQSETF,-4.26,,0,2016/8/30,1,1,2017/3/31,0.9574,0.9574,2016/8/30,,,,,,
601,512220,景顺中证科技传媒通信150ETF,JSZZKJCMTX150ETF,-4.4455,,0,2016/4/1,1.4284,1.4284,2017/3/31,1.3649,1.3649,2014/7/18,,,,,,
602,1361,景顺中证科技传媒通信150ETF联接,JSZZKJCMTX150ETFLJ,-4.4554,,0,2016/4/1,0.606,0.606,2017/3/31,0.579,0.579,2015/6/15,1,0.12%,1,0.12%,1,1.20%
603,160633,鹏华券商A,PHQSA,-4.6733,,0,2016/4/1,0.989,0.618,2017/3/31,0.926,0.591,2015/5/6,1,0.12%,1,0.12%,1,1.20%
604,1541,汇添富民营新动力股票,HTFMYXDLGP,-4.6958,,0,2016/4/1,0.937,0.937,2017/3/31,0.893,0.893,2015/8/7,1,0.15%,1,0.15%,1,1.50%
605,1319,农银信息传媒股票,NYXXCMGP,-4.894,,0,2016/4/1,0.7785,0.7785,2017/3/31,0.7404,0.7404,2015/6/24,1,0.15%,1,0.15%,1,1.50%
606,942,广发信息技术联接A,GFXXJSLJA,-4.9913,,0,2016/4/1,1.0879,1.0879,2017/3/31,1.0336,1.0336,2015/1/29,1,0.12%,1,0.12%,1,1.20%
607,1027,前海开源中证大农业指数增强A,QHKYZZDNYZSZQA,-5.2632,,0,2016/4/1,0.817,0.817,2017/3/31,0.774,0.774,2015/2/13,1,0.12%,1,0.12%,1,1.20%
608,159909,招商深证TMT50ETF,ZSSZTMT50ETF,-5.452,,0,2016/4/1,4.989,1.534,2017/3/31,4.717,1.451,2011/6/27,,,,,,
609,512100,南方中证1000ETF,NFZZ1000ETF,-5.51,,0,2016/9/29,1,1,2017/3/31,0.9449,0.9449,2016/9/29,,,,,,
610,1313,上投摩根智慧互联股票,STMGZHHLGP,-5.571,,0,2016/4/1,0.718,0.718,2017/3/31,0.678,0.678,2015/6/9,1,0.15%,1,0.15%,1,1.50%
611,2900,南方中证500信息技术联接A,NFZZ500XXJSLJA,-5.75,,0,2016/8/17,1,1,2017/3/31,0.9425,0.9425,2016/8/17,1,0.12%,1,0.12%,1,1.20%
612,90012,大成深证成长40ETF联接,DCSZCZ40ETFLJ,-5.8116,,0,2016/4/1,0.998,0.998,2017/3/31,0.94,0.94,2010/12/21,1,0.12%,1,0.12%,1,1.20%
613,161035,富国中证医药主题指数增强A,FGZZYYZTZSZQA,-5.9,,0,2016/11/11,1,1,2017/3/31,0.941,0.941,2016/11/11,1,0.12%,1,0.12%,1,1.20%
614,161027,富国中证全指证券公司指数(LOF)A,FGZZQZZQGSZSLOFA,-6.1158,,0,2016/4/1,1.085,0.624,2017/3/31,0.99,0.587,2015/3/27,1,0.12%,1,0.12%,1,1.20%
615,163113,申万菱信中证申万证券行业指数(LOF)A,SWLXZZSWZQHYZSLOFA,-6.1386,,0,2016/4/1,1.136,1.8393,2017/3/31,1.0444,1.7702,2014/3/13,1,0.12%,1,0.12%,1,1.20%
616,165524,信诚中证智能家居指数(LOF)A,XCZZZNJJZSLOFA,-6.2162,,0,2016/4/1,0.997,0.632,2017/3/31,0.914,,2015/6/26,1,0.10%,1,0.10%,1,1.00%
617,162412,华宝医疗ETF联接A,HBYLETFLJA,-6.3858,,0,2016/4/1,1.0665,0.4005,2017/3/31,0.9757,0.375,2015/5/21,1,0.12%,1,0.12%,1,1.20%
618,502053,长盛中证全指证券指数(LOF),CSZZQZZQZSLOF,-6.5851,,0,2016/4/1,1.065,1.065,2017/3/31,0.964,,2015/8/13,1,0.12%,1,0.12%,1,1.20%
619,160419,华安中证全指证券公司指数A,HAZZQZZQGSZSA,-6.5928,,0,2016/4/1,1.134,0.6901,2017/3/31,1.033,0.6446,2015/6/9,1,0.12%,1,0.12%,1,1.20%
620,410010,华富中小企业100指数增强,HFZXQY100ZSZQ,-6.7845,,0,2016/4/1,1.415,1.415,2017/3/31,1.319,1.319,2011/12/9,1,0.12%,1,0.12%,1,1.20%
621,161720,招商中证全指证券公司指数(LOF)A,ZSZZQZZQGSZSLOFA,-7.0361,,0,2016/4/1,0.803,0.761,2017/3/31,0.725,0.729,2014/11/13,1,0.10%,1,0.10%,1,1.00%
622,1396,建信互联网+产业升级股票,JXHLWCYSJGP,-7.4271,,0,2016/4/1,0.754,0.754,2017/3/31,0.698,0.698,2015/6/23,1,0.15%,1,0.15%,1,1.50%
623,159906,大成深证成长40ETF,DCSZCZ40ETF,-7.4297,,0,2016/4/1,0.996,0.996,2017/3/31,0.922,0.922,2010/12/21,,,,,,
624,3416,招商财经大数据股票A,ZSCJDSJGPA,-7.49,,0,2016/11/2,1,1,2017/3/31,0.9251,0.9251,2016/11/2,1,0.15%,1,0.15%,1,1.50%
625,1719,工银国家战略股票,GYGJZLGP,-8.2218,,0,2016/4/1,1.046,1.046,2017/3/31,0.96,0.96,2016/1/29,1,0.15%,1,0.15%,1,1.50%
626,2656,南方创业板ETF联接A,NFCYBETFLJA,-9.2,,0,2016/5/20,1,1,2017/3/31,0.908,0.908,2016/5/20,1,0.12%,1,0.12%,1,1.20%
627,161025,富国中证移动互联网指数(LOF)A,FGZZYDHLWZSLOFA,-9.6768,,0,2016/4/1,0.772,1.503,2017/3/31,0.675,1.458,2014/9/2,1,0.12%,1,0.12%,1,1.20%
628,2974,广发信息技术联接C,GFXXJSLJC,-9.8395,,0,2016/7/6,1.1464,1.1464,2017/3/31,1.0336,1.0336,2016/7/6,1,0.00%,,,,
629,161030,富国中证体育产业指数(LOF)A,FGZZTYCYZSLOFA,-9.9491,,0,2016/4/1,0.835,0.846,2017/3/31,0.731,0.765,2015/6/25,1,0.12%,1,0.12%,1,1.20%
630,1956,国联安科技动力,GLAKJDL,-10.1761,,0,2016/4/1,1.022,1.022,2017/3/31,0.918,0.918,2016/1/26,1,0.15%,1,0.15%,1,1.50%
631,580008,东吴新产业精选股票A,DWXCYJXGPA,-10.5607,,0,2016/4/1,1.837,1.837,2017/3/31,1.643,1.643,2011/9/28,1,0.15%,1,0.15%,1,1.50%
632,160637,鹏华创业板指数(LOF),PHCYBZSLOF,-10.6776,,0,2016/4/1,1.016,0.644,2017/3/31,0.89,0.578,2015/6/9,1,0.12%,1,0.12%,1,1.20%
633,160223,国泰创业板指数(LOF),GTCYBZSLOF,-10.6789,,0,2016/11/11,1.0001,1.0001,2017/3/31,0.8933,0.8933,2016/11/11,1,0.12%,1,0.12%,1,1.20%
634,110026,易方达创业板ETF联接A,YFDCYBETFLJA,-11.1202,,0,2016/4/1,2.205,2.205,2017/3/31,1.9598,1.9598,2011/9/20,1,0.12%,1,0.12%,1,1.20%
635,161613,融通创业板指数A,RTCYBZSA,-11.5601,,0,2016/4/1,1.064,2.324,2017/3/31,0.941,2.201,2012/4/6,1,0.12%,1,0.12%,1,1.20%
636,161022,富国创业板指数(LOF)A,FGCYBZSLOFA,-12.1091,,0,2016/4/1,1.004,1.718,2017/3/31,0.858,1.65,2013/9/12,1,0.12%,1,0.12%,1,1.20%
637,1404,招商移动互联网产业股票基金,ZSYDHLWCYGPJJ,-12.3384,,0,2016/4/1,0.851,0.851,2017/3/31,0.746,0.746,2015/6/19,1,0.15%,1,0.15%,1,1.50%
638,1592,天弘创业板ETF联接基金A,THCYBETFLJJJA,-12.6715,,0,2016/4/1,0.8673,0.8673,2017/3/31,0.7574,0.7574,2015/7/8,1,0.10%,1,0.10%,1,1.00%
639,1593,天弘创业板ETF联接基金C,THCYBETFLJJJC,-12.8778,,0,2016/4/1,0.8635,0.8635,2017/3/31,0.7523,0.7523,2015/7/8,1,0.00%,,,,
640,165523,信诚中证信息安全指数(LOF)A,XCZZXXAQZSLOFA,-12.9007,,0,2016/4/1,0.991,0.634,2017/3/31,0.843,,2015/6/26,1,0.10%,1,0.10%,1,1.00%
641,159915,易方达创业板ETF,YFDCYBETF,-12.9601,,0,2016/4/1,2.1003,2.4061,2017/3/31,1.8281,2.0942,2011/9/20,,0.05%,,,,
642,160629,鹏华中证传媒指数(LOF),PHZZCMZSLOF,-14.329,,0,2016/4/1,1.17,1.397,2017/3/31,0.988,1.327,2014/12/11,1,0.12%,1,0.12%,1,1.20%
643,1605,国富沪港深成长精选股票,GFHGSCZJXGP,-14.6866,,0,2016/4/1,1.069,1.069,2017/3/31,0.912,0.912,2016/1/20,1,0.15%,1,0.15%,1,1.50%
644,3145,中融竞争优势,ZRJZYS,-15.02,,0,2016/9/7,1,1,2017/3/31,0.8498,0.8498,2016/9/7,1,0.15%,1,0.15%,1,1.50%
645,1629,天弘中证计算机ETF联接A,THZZJSJETFLJA,-15.047,,0,2016/4/1,0.7975,0.7975,2017/3/31,0.6775,0.6775,2015/7/29,1,0.10%,1,0.10%,1,1.00%
646,1630,天弘中证计算机ETF联接C,THZZJSJETFLJC,-15.1496,,0,2016/4/1,0.7954,0.7954,2017/3/31,0.6749,0.6749,2015/7/29,1,0.00%,,,,
647,697,汇添富移动互联股票A,HTFYDHLGPA,-15.2161,,0,2016/4/1,1.643,1.643,2017/3/31,1.393,1.393,2014/8/26,1,0.15%,1,0.15%,1,1.50%
648,996,中银新动力股票A,ZYXDLGPA,-16.4195,,0,2016/4/1,0.944,0.944,2017/3/31,0.789,0.789,2015/2/13,1,0.15%,1,0.15%,1,1.50%
649,893,工银创新动力股票,GYCXDLGP,-16.4544,,0,2016/4/1,0.942,0.942,2017/3/31,0.787,0.787,2014/12/11,1,0.15%,1,0.15%,1,1.50%
650,164818,工银中证传媒指数(LOF)A,GYZZCMZSLOFA,-17.246,,0,2016/4/1,0.8353,0.5145,2017/3/31,0.6652,0.4282,2015/5/21,1,0.10%,1,0.10%,1,1.00%
651,1409,工银互联网加股票,GYHLWJGP,-18.3521,,0,2016/4/1,0.534,0.534,2017/3/31,0.436,0.436,2015/6/5,1,0.15%,1,0.15%,1,1.50%
652,160420,华安创业板50指数A,HACYB50ZSA,-19.8887,,0,2016/4/1,0.8929,0.5413,2017/3/31,0.6888,0.4336,2015/7/6,1,0.12%,1,0.12%,1,1.20%
653,159949,华安创业板50ETF,HACYB50ETF,-22.43,,0,2016/6/30,1,1,2017/3/31,0.7757,0.7757,2016/6/30,,,,,,
