,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
102,165525,信诚中证基建工程指数(LOF)A,XCZZJJGCZSLOFA,11.5320,,0,2021-04-01,0.718,0.726,2022-04-29,0.8008,0.8088,2015-08-06,1,0.10%,1,0.10%,1,1.00%
103,516780,华泰柏瑞中证稀土产业ETF,HTBRZZXTCYETF,11.3489,,0,2021-04-01,0.8785,0.8785,2022-04-29,0.9782,0.9782,2021-02-26,,,,,,
104,008114,天弘中证红利低波动100A,THZZHLDBD100A,11.3087,,0,2021-04-01,1.1416,1.1416,2022-04-29,1.2707,1.2707,2019-12-10,1,0.10%,1,0.10%,1,1.00%
105,512580,广发中证环保ETF,GFZZHBETF,11.2218,,0,2021-04-01,1.195,1.195,2022-04-29,1.3291,1.3291,2017-01-25,,,,,,
106,003625,创金合信资源股票发起式C,CJHXZYGPFQSC,11.1742,,0,2021-04-01,2.0252,2.0252,2022-04-29,2.2515,2.2515,2016-11-02,1,0.00%,,,,
107,159880,鹏华国证有色金属行业ETF,PHGZYSJSHYETF,11.0814,,0,2021-04-01,0.9719,0.9719,2022-04-29,1.0796,1.0796,2021-03-08,,,,,,
108,008115,天弘中证红利低波动100C,THZZHLDBD100C,11.0770,,0,2021-04-01,1.1384,1.1384,2022-04-29,1.2645,1.2645,2019-12-10,1,0.00%,,,,
109,008928,泰达消费红利指数A,TDXFHLZSA,10.8678,,0,2021-04-01,1.4658,1.4658,2022-04-29,1.6251,1.6251,2020-03-26,1,0.12%,1,0.12%,1,1.20%
110,516680,建信中证细分有色金属产业ETF,JXZZXFYSJSCYETF,10.7431,,0,2021-04-01,0.8424,0.8424,2022-04-29,0.9329,0.9329,2021-02-18,,,,,,
111,501029,华宝标普中国A股红利机会指数A,HBBPZGAGHLJHZSA,10.6862,,0,2021-04-01,1.1819,1.2119,2022-04-29,1.3082,1.3382,2017-01-18,1,0.10%,1,0.10%,1,1.00%
112,008929,泰达消费红利指数C,TDXFHLZSC,10.5807,,0,2021-04-01,1.4621,1.4621,2022-04-29,1.6168,1.6168,2020-03-26,1,0.00%,,,,
113,008009,华商高端装备制造股票,HSGDZBZZGP,10.5627,,0,2021-04-01,1.7505,1.7505,2022-04-29,1.9354,1.9354,2019-12-10,6,0.15%,1,0.15%,1,1.50%
114,001064,广发中证环保ETF联接A,GFZZHBETFLJA,10.4684,,0,2021-04-01,0.8731,0.8731,2022-04-29,0.9645,0.9645,2015-03-25,1,0.12%,1,0.12%,1,1.20%
115,515080,招商中证红利ETF,ZSZZHLETF,10.3307,0.06,2,2021-04-01,1.3253,1.3853,2022-04-29,1.4017,1.5217,2019-11-28,,,,,,
116,002984,广发中证环保ETF联接C,GFZZHBETFLJC,10.2282,,0,2021-04-01,0.8633,0.8633,2022-04-29,0.9516,0.9516,2016-07-06,1,0.00%,,,,
117,005125,华宝标普中国A股红利机会指数C,HBBPZGAGHLJHZSC,10.2164,,0,2021-04-01,1.1648,1.1948,2022-04-29,1.2838,1.3138,2017-08-28,1,0.00%,,,,
118,007751,景顺中证红利成长低波动A,JSZZHLCZDBDA,10.0904,0.0538,4,2021-04-01,1.0291,1.0341,2022-04-29,1.0783,1.1371,2019-09-06,1,0.12%,1,0.12%,1,1.20%
119,007760,景顺中证红利成长低波动C,JSZZHLCZDBDC,9.7986,0.0503,4,2021-04-01,1.0252,1.0302,2022-04-29,1.0747,1.13,2019-09-06,1,0.00%,,,,
120,001476,中银智能制造股票A,ZYZNZZGPA,9.7911,,0,2021-04-01,1.532,1.532,2022-04-29,1.682,1.682,2015-06-19,1,0.15%,1,0.15%,1,1.50%
121,003853,金鹰信息产业股票A,JYXXCYGPA,9.7130,0.17,1,2021-04-01,2.8537,3.0202,2022-04-29,2.9982,3.3347,2017-03-10,1,0.12%,1,0.12%,1,1.20%
122,159974,富国央企创新ETF,FGYQCXETF,9.6614,,0,2021-04-01,1.1251,1.1251,2022-04-29,1.2338,1.2338,2019-09-20,,,,,,
123,002236,大成360互联网+大数据100A,DC360HLWDSJ100A,9.4340,,0,2021-04-01,1.272,1.272,2022-04-29,1.392,1.392,2016-02-03,1,0.12%,1,0.12%,1,1.20%
124,005885,金鹰信息产业股票C,JYXXCYGPC,9.2402,0.17,1,2021-04-01,2.8532,3.0017,2022-04-29,2.9846,3.3031,2018-04-18,1,0.00%,,,,
125,515180,易方达中证红利ETF,YFDZZHLETF,9.0468,0.051,1,2021-04-01,1.1724,1.2234,2022-04-29,1.2298,1.3318,2019-11-26,,,,,,
126,003298,嘉实物流产业股票A,JSWLCYGPA,8.9586,,0,2021-04-01,2.199,2.199,2022-04-29,2.396,2.396,2016-12-29,1,0.15%,1,0.15%,1,1.50%
127,501011,汇添富中证中药指数(LOF)A,HTFZZZYZSLOFA,8.7052,,0,2021-04-01,0.9592,0.9592,2022-04-29,1.0427,1.0427,2016-12-29,1,0.10%,1,0.10%,1,1.00%
128,003359,大成360互联网+大数据100C,DC360HLWDSJ100C,8.6956,,0,2021-04-01,1.242,1.242,2022-04-29,1.35,1.35,2017-01-18,1,0.00%,,,,
129,004432,南方有色金属ETF联接A,NFYSJSETFLJA,8.6306,,0,2021-04-01,1.0231,1.0231,2022-04-29,1.1114,1.1114,2017-09-08,1,0.12%,1,0.12%,1,1.20%
130,003299,嘉实物流产业股票C,JSWLCYGPC,8.3678,,0,2021-04-01,2.175,2.175,2022-04-29,2.357,2.357,2016-12-29,1,0.00%,,,,
131,501012,汇添富中证中药指数(LOF)C,HTFZZZYZSLOFC,8.2393,,0,2021-04-01,0.9479,0.9479,2022-04-29,1.026,1.026,2016-12-29,1,0.00%,,,,
132,010990,南方有色金属ETF联接E,NFYSJSETFLJE,8.1703,,0,2021-04-01,1.022,1.022,2022-04-29,1.1055,1.1055,2020-12-18,1,0.00%,,,,
133,004433,南方有色金属ETF联接C,NFYSJSETFLJC,8.1689,,0,2021-04-01,1.0087,1.0087,2022-04-29,1.0911,1.0911,2017-09-08,1,0.00%,,,,
134,515600,广发央企创新ETF,GFYQCXETF,8.1357,,0,2021-04-01,1.0755,1.0755,2022-04-29,1.163,1.163,2019-09-20,,,,,,
135,012126,泰达宏利新能源股票A,TDHLXNYGPA,8.06,,0,2021-05-26,1,1,2022-04-29,1.0806,1.0806,2021-05-26,1,0.15%,1,0.15%,1,1.50%
136,513960,博时中证港股通消费主题ETF,BSZZGGTXFZTETF,7.9,,0,2022-03-03,1,1,2022-04-29,1.079,1.079,2022-03-03,,,,,,
137,512400,南方中证申万有色金属ETF,NFZZSWYSJSETF,7.8612,,0,2021-04-01,1.0202,1.0202,2022-04-29,1.1004,1.1004,2017-08-03,,,,,,
138,160225,国泰国证新能源汽车指数A,GTGZXNYQCZSA,7.8160,,0,2021-04-01,1.5545,1.5545,2022-04-29,1.676,1.676,2015-08-27,1,0.12%,1,0.12%,1,1.20%
139,009051,易方达中证红利ETF联接A,YFDZZHLETFLJA,7.7997,0.047,1,2021-04-01,1.0876,1.0876,2022-04-29,1.1278,1.1748,2020-07-08,1,0.06%,1,0.06%,1,0.60%
140,011512,天弘中证新能源车A,THZZXNYCA,7.77,,0,2021-04-09,1,1,2022-04-29,1.0777,1.0777,2021-04-09,1,0.10%,1,0.10%,1,1.00%
141,012127,泰达宏利新能源股票C,TDHLXNYGPC,7.76,,0,2021-05-26,1,1,2022-04-29,1.0776,1.0776,2021-05-26,1,0.00%,,,,
142,001410,信达澳银新能源产业股票,XDAYXNYCYGP,7.7147,,0,2021-04-01,3.435,3.497,2022-04-29,3.7,3.762,2015-07-31,1,0.15%,1,0.15%,1,1.50%
143,007809,富国央企创新驱动ETF联接A,FGYQCXQDETFLJA,7.6773,,0,2021-04-01,1.1788,1.1788,2022-04-29,1.2693,1.2693,2019-11-29,1,0.12%,1,0.12%,1,1.20%
144,009052,易方达中证红利ETF联接C,YFDZZHLETFLJC,7.6741,0.047,1,2021-04-01,1.0868,1.0868,2022-04-29,1.1256,1.1726,2020-07-08,1,0.00%,,,,
145,519677,银河定投宝腾讯济安指数,YHDTBTXJAZS,7.6638,,0,2021-04-01,2.427,2.427,2022-04-29,2.613,2.613,2014-03-14,1,0.00%,,0.00%,0,0.00%
