,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
67,2213,中海顺鑫灵活配置混合,ZHSXLHPZHH,36.7254,,0,2019/4/1,0.9827,1.0157,2020/4/1,1.3436,1.3766,2015/12/30,1,0.08%,1,0.08%,1,0.80%
68,2708,大摩健康产业混合A,DMJKCYHHA,36.5836,,0,2019/4/1,1.364,1.364,2020/4/1,1.863,1.863,2016/6/30,1,0.15%,1,0.15%,1,1.50%
69,3581,前海联合国民健康混合A,QHLHGMJKHHA,36.5128,,0,2019/4/1,0.975,0.975,2020/4/1,1.331,1.331,2016/12/29,1,0.15%,1,0.15%,1,1.50%
70,290011,泰信中小盘精选混合,TXZXPJXHH,36.3968,,0,2019/4/1,1.643,1.903,2020/4/1,2.241,2.501,2011/10/26,1,0.15%,1,0.15%,1,1.50%
71,161616,融通医疗保健行业混合A/B,RTYLBJHYHHAB,36.3862,,0,2019/4/1,1.212,1.576,2020/4/1,1.653,2.017,2012/7/26,1,0.15%,1,0.15%,1,1.50%
72,2446,广发利鑫灵活配置混合A,GFLXLHPZHHA,36.1037,,0,2019/4/1,1.119,1.119,2020/4/1,1.523,1.523,2016/3/21,1,0.10%,1,0.10%,1,1.00%
73,2160,南方驱动混合,NFQDHH,36.0886,,0,2019/4/1,1.355,1.355,2020/4/1,1.844,1.844,2016/3/23,1,0.15%,1,0.15%,1,1.50%
74,2132,广发鑫享灵活配置混合A,GFXXLHPZHHA,36.0491,,0,2019/4/1,0.896,0.896,2020/4/1,1.219,1.219,2016/1/15,1,0.15%,1,0.15%,1,1.50%
75,7111,前海联合国民健康混合C,QHLHGMJKHHC,35.4872,,0,2019/4/1,0.975,0.975,2020/4/1,1.321,1.321,2019/3/22,1,0.00%,,,,
76,939,中银研究精选灵活配置混合A,ZYYJJXLHPZHHA,35.4753,,0,2019/4/1,0.747,0.957,2020/4/1,1.012,1.222,2014/12/23,1,0.15%,1,0.15%,1,1.50%
77,270050,广发新经济混合A,GFXJJHHA,35.381,,0,2019/4/1,2.1,2.1,2020/4/1,2.843,2.843,2013/2/6,1,0.15%,1,0.15%,1,1.50%
78,240020,华宝医药生物混合,HBYYSWHH,35.2691,,0,2019/4/1,1.877,2.166,2020/4/1,2.539,2.828,2012/2/28,1,0.15%,1,0.15%,1,1.50%
79,720001,财通价值动量混合,CTJZDLHH,35.2279,,0,2019/4/1,1.953,2.424,2020/4/1,2.641,3.112,2011/12/1,1,0.15%,1,0.15%,1,1.50%
80,161219,国投瑞银新兴产业混合,GTRYXXCYHH,35.1041,,0,2019/4/1,1.393,2.447,2020/4/1,1.882,2.936,2011/12/13,1,0.15%,1,0.15%,1,1.50%
81,610002,信达澳银精华配置混合A,XDAYJHPZHHA,35.0045,0.8303,2,2019/4/1,1.588,2.468,2020/4/1,1.294,3.004,2008/7/30,1,0.15%,1,0.15%,1,1.50%
82,5630,华安研究精选混合A,HAYJJXHHA,34.7957,,0,2019/4/1,1.0987,1.0987,2020/4/1,1.481,1.481,2018/3/14,1,0.15%,1,0.15%,1,1.50%
83,519002,华安安信消费混合A,HAAXXFHHA,34.7324,,0,2019/4/1,1.644,1.949,2020/4/1,2.215,2.53,2013/5/23,1,0.15%,1,0.15%,1,1.50%
84,6881,华宝大健康混合,HBDJKHH,34.5535,,0,2019/4/1,0.9999,0.9999,2020/4/1,1.3454,1.3454,2019/3/29,1,0.15%,1,0.15%,1,1.50%
85,200012,长城中小盘成长混合,CCZXPCZHH,34.385,,0,2019/4/1,1.4675,1.4675,2020/4/1,1.9721,1.9721,2011/1/27,1,0.15%,1,0.15%,1,1.50%
86,136,民生加银策略精选混合A,MSJYCLJXHHA,34.3137,,0,2019/4/1,2.244,2.605,2020/4/1,3.014,3.375,2013/6/7,1,0.15%,1,0.15%,1,1.50%
87,7043,前海联合泓鑫混合C,QHLHHXHHC,34.2391,,0,2019/4/1,1.1519,1.1519,2020/4/1,1.5463,1.5463,2019/2/26,1,0.00%,,,,
88,550009,信诚中小盘混合,XCZXPHH,34.1495,,0,2019/4/1,1.511,1.641,2020/4/1,2.027,2.157,2010/2/10,1,0.15%,1,0.15%,1,1.50%
89,2780,前海联合泓鑫混合A,QHLHHXHHA,34.1421,,0,2019/4/1,1.1499,1.1499,2020/4/1,1.5425,1.5425,2016/11/30,1,0.15%,1,0.15%,1,1.50%
90,541,华商创新成长混合发起式,HSCXCZHHFQS,34.0532,,0,2019/4/1,1.204,1.459,2020/4/1,1.614,1.869,2014/3/18,1,0.15%,1,0.15%,1,1.50%
91,1480,财通成长优选混合,CTCZYXHH,33.966,,0,2019/4/1,1.001,1.001,2020/4/1,1.341,1.341,2015/6/29,1,0.15%,1,0.15%,1,1.50%
92,3032,平安医疗健康混合,PAYLJKHH,33.9205,,0,2019/4/1,0.9879,0.9879,2020/4/1,1.323,1.323,2017/11/24,1,0.15%,1,0.15%,1,1.50%
93,5760,富国周期优势混合A,FGZQYSHHA,33.8468,,0,2019/4/1,1.2205,1.2205,2020/4/1,1.6336,1.6336,2018/7/10,1,0.15%,1,0.15%,1,1.50%
94,29,富国宏观策略灵活配置混合A,FGHGCLLHPZHHA,33.8159,,0,2019/4/1,1.727,1.922,2020/4/1,2.311,2.506,2013/4/12,1,0.15%,1,0.15%,1,1.50%
95,410007,华富价值增长混合,HFJZZZHH,33.5842,,0,2019/4/1,1.236,2.036,2020/4/1,1.6511,2.4511,2009/7/15,1,0.15%,1,0.15%,1,1.50%
