,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
124,000934,国富大中华精选混合,GFDZHJXHH,-0.8012,,0,2018-04-02,1.373,1.373,2019-04-01,1.362,1.362,2015-02-03,1,0.15%,1,0.15%,1,1.50%
125,377016,上投摩根亚太优势混合,STMGYTYSHH,-1.0363,,0,2018-04-02,0.772,0.772,2019-04-01,0.764,0.764,2007-10-22,1,0.18%,1,0.18%,1,1.80%
126,004879,汇添富全球医疗混合美元现钞,HTFQQYLHHMYXC,-1.1518,,0,2018-04-02,1.12,1.12,2019-04-01,1.1071,1.1071,2017-08-16,,1.60%,,,,
127,004878,汇添富全球医疗混合美元现汇,HTFQQYLHHMYXH,-1.1518,,0,2018-04-02,1.12,1.12,2019-04-01,1.1071,1.1071,2017-08-16,,1.60%,,,,
128,501021,华宝香港中小(QDII-LOF)A,HBXGZXQDIILOFA,-1.2312,,0,2018-04-02,1.4214,1.4214,2019-04-01,1.4039,1.4039,2016-06-24,1,0.10%,1,0.10%,1,1.00%
129,162411,华宝标普油气上游股票人民币A,HBBPYQSYGPRMBA,-1.5038,,0,2018-04-02,0.532,0.532,2019-04-01,0.524,0.524,2011-09-29,1,0.15%,1,0.15%,1,1.50%
130,000990,嘉实全球互联网股票美元现钞,JSQQHLWGPMYXC,-1.9076,,0,2018-04-02,1.363,1.363,2019-04-01,1.337,1.337,2015-04-15,,1.50%,,,,
131,000989,嘉实全球互联网股票美元现汇,JSQQHLWGPMYXH,-1.9076,,0,2018-04-02,1.363,1.363,2019-04-01,1.337,1.337,2015-04-15,,1.50%,,,,
132,457001,国富亚洲机会股票(QDII),GFYZJHGPQDII,-2.2649,0.03,1,2018-04-02,1.04,1.095,2019-04-01,0.988,1.073,2012-02-22,1,0.15%,1,0.15%,1,1.50%
133,005699,工银新经济人民币,GYXJJRMB,-4.23,,0,2018-05-10,1,1,2019-04-01,0.9577,0.9577,2018-05-10,6,0.15%,1,0.15%,1,1.50%
134,161620,融通核心价值混合A,RTHXJZHHA,-4.3710,,0,2018-04-02,0.787,0.787,2019-04-01,0.7526,0.7526,2013-02-05,1,0.15%,1,0.15%,1,1.50%
135,519601,海富通中国海外混合,HFTZGHWHH,-4.4610,,0,2018-04-02,1.883,2.153,2019-04-01,1.799,2.069,2008-06-27,1,0.15%,1,0.15%,1,1.50%
136,006127,华宝香港中小C,HBXGZXC,-4.9291,,0,2018-07-30,1.4729,1.4729,2019-04-01,1.4003,1.4003,2018-07-30,1,0.00%,,,,
137,005801,工银印度基金美元,GYYDJJMY,-5.0129,,0,2018-06-15,0.1556,0.1556,2019-04-01,0.1478,0.1478,2018-06-15,,1.20%,,,,
138,040021,华安大中华升级股票,HADZHSJGP,-5.2270,,0,2018-04-02,1.454,1.454,2019-04-01,1.378,1.378,2011-05-17,1,0.15%,1,0.15%,1,1.50%
139,003243,上投摩根中国世纪人民币,STMGZGSJRMB,-6.3380,,0,2018-04-02,1.42,1.42,2019-04-01,1.33,1.33,2016-11-11,1,0.15%,1,0.15%,1,1.50%
140,164906,交银中证海外中国互联网指数,JYZZHWZGHLWZS,-7.6534,,0,2018-04-02,1.385,1.385,2019-04-01,1.279,1.279,2015-05-27,4,0.12%,1,0.12%,1,1.20%
141,000614,华安德国(DAX)联接(QDII)A,HADGDAXLJQDIIA,-7.6990,,0,2018-04-02,1.156,1.156,2019-04-01,1.067,1.067,2014-08-12,1,0.12%,1,0.12%,1,1.20%
