,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
108,006619,长江可转债债券C,CJKZZZQC,13.7484,,0,2020-04-01,1.1114,1.1114,2021-04-01,1.2642,1.2642,2018-12-25,1,0.00%,,,,
109,485114,工银添颐债券A,GYTYZQA,13.7089,,0,2020-04-01,2.13,2.13,2021-04-01,2.422,2.422,2011-08-10,1,0.00%,,0.00%,0,0.00%
110,000119,广发聚鑫债券C,GFJXZQC,13.6383,0.112,4,2020-04-01,1.442,1.958,2021-04-01,1.521,2.149,2013-06-05,1,0.00%,,0.00%,0,0.00%
111,007834,长盛稳怡添利债券C,CSWYTLZQC,13.6246,,0,2020-04-01,1.0026,1.0026,2021-04-01,1.1392,1.1392,2019-12-23,1,0.00%,,,,
112,320008,诺安增利债券A,NAZLZQA,13.5719,,0,2020-04-01,1.481,1.646,2021-04-01,1.682,1.847,2009-05-27,1,0.08%,1,0.08%,1,0.80%
113,001001,华夏债券A/B,HXZQAB,13.5670,,0,2020-04-01,1.113,2.003,2021-04-01,1.264,2.154,2002-10-23,1,0.10%,1,0.10%,1,1.00%
114,530020,建信转债增强债券A,JXZZZQZQA,13.3800,,0,2020-04-01,2.429,2.429,2021-04-01,2.754,2.754,2012-05-29,1,0.08%,1,0.08%,1,0.80%
115,005047,南华瑞扬纯债A,NHRYCZA,13.2855,,0,2020-04-01,0.8927,0.8927,2021-04-01,1.0113,1.0113,2017-12-26,1,0.06%,1,0.06%,1,0.60%
116,002361,国富恒瑞债券A,GFHRZQA,13.2560,,0,2020-04-01,1.207,1.243,2021-04-01,1.367,1.403,2016-02-04,1,0.08%,1,0.08%,1,0.80%
117,485014,工银添颐债券B,GYTYZQB,13.2375,,0,2020-04-01,2.017,2.017,2021-04-01,2.284,2.284,2011-08-10,1,0.00%,,0.00%,0,0.00%
118,000171,易方达裕丰回报债券,YFDYFHBZQ,13.1450,,0,2020-04-01,1.841,1.841,2021-04-01,2.083,2.083,2013-08-23,1,0.10%,1,0.10%,1,1.00%
119,320004,诺安优化收益债券,NAYHSYZQ,13.1449,,0,2020-04-01,1.256,1.9896,2021-04-01,1.4211,2.1547,2006-07-17,1,0.00%,,0.00%,0,0.00%
120,161115,易方达岁丰添利债券(LOF),YFDSFTLZQLOF,13.1222,,0,2020-04-01,1.547,2.131,2021-04-01,1.75,2.334,2010-11-09,1,0.08%,1,0.08%,1,0.80%
121,001003,华夏债券C,HXZQC,13.0909,,0,2020-04-01,1.1,1.95,2021-04-01,1.244,2.094,2006-04-03,1,0.00%,,0.00%,0,0.00%
122,320009,诺安增利债券B,NAZLZQB,13.0560,,0,2020-04-01,1.394,1.559,2021-04-01,1.576,1.741,2009-09-01,1,0.00%,,0.00%,0,0.00%
123,531020,建信转债增强债券C,JXZZZQZQC,12.9661,,0,2020-04-01,2.36,2.36,2021-04-01,2.666,2.666,2012-05-29,1,0.00%,,0.00%,0,0.00%
124,630007,华商稳健双利债券A,HSWJSLZQA,12.9278,,0,2020-04-01,1.578,1.639,2021-04-01,1.782,1.843,2010-08-09,1,0.08%,1,0.08%,1,0.80%
125,009089,嘉实稳固收益债券A,JSWGSYZQA,12.9059,0.0655,2,2020-04-01,1.103,1.103,2021-04-01,1.178,1.244,2020-03-16,1,0.08%,1,0.08%,1,0.80%
126,006140,广发集嘉债券A,GFJJZQA,12.8781,,0,2020-04-01,1.1174,1.1174,2021-04-01,1.2613,1.2613,2018-12-25,1,0.08%,1,0.08%,1,0.80%
127,002280,华富安享债券,HFAXZQ,12.8235,,0,2020-04-01,1.1861,1.1861,2021-04-01,1.3382,1.3382,2016-01-21,1,0.08%,1,0.08%,1,0.80%
128,002362,国富恒瑞债券C,GFHRZQC,12.7838,,0,2020-04-01,1.189,1.222,2021-04-01,1.341,1.374,2016-02-04,1,0.00%,,,,
